1,3,2012,1,5,85,1,3809.825619
1,3,2012,1,4,85,1,3809.825619
1,3,2012,1,3,85,1,3809.825619
1,3,2012,1,2,85,1,3809.825619
1,3,2012,1,1,85,1,3809.825619
1,3,2012,2,9,85,1,4569.866589
1,3,2012,2,8,85,1,4569.866589
1,3,2012,2,7,85,1,4569.866589
1,3,2012,2,6,85,1,4569.866589
1,3,2012,3,13,85,1,5820.566919
1,3,2012,3,12,85,1,5820.566919
1,3,2012,3,11,85,1,5820.566919
1,3,2012,3,10,85,1,5820.566919
1,3,2012,4,18,85,1,3655.893271
1,3,2012,4,17,85,1,3655.893271
1,3,2012,4,16,85,1,3655.893271
1,3,2012,4,15,85,1,3655.893271
1,3,2012,4,14,85,1,3655.893271
1,3,2012,5,22,85,1,5050.905177
1,3,2012,5,21,85,1,5050.905177
1,3,2012,5,20,85,1,5050.905177
1,3,2012,5,19,85,1,5050.905177
1,3,2012,6,26,85,1,5050.905177
1,3,2012,6,25,85,1,5050.905177
1,3,2012,6,24,85,1,5050.905177
1,3,2012,6,23,85,1,5050.905177
1,3,2012,7,31,85,1,4433.139577
1,3,2012,7,30,85,1,4433.139577
1,3,2012,7,29,85,1,4433.139577
1,3,2012,7,28,85,1,4433.139577
1,3,2012,7,27,85,1,4433.139577
1,3,2012,8,35,85,1,5541.424471
1,3,2012,8,34,85,1,5541.424471
1,3,2012,8,33,85,1,5541.424471
1,3,2012,8,32,85,1,5541.424471
1,3,2012,9,39,85,1,5060.385883
1,3,2012,9,38,85,1,5060.385883
1,3,2012,9,37,85,1,5060.385883
1,3,2012,9,36,85,1,5060.385883
1,3,2012,10,44,85,1,4425.555012
1,3,2012,10,43,85,1,4425.555012
1,3,2012,10,42,85,1,4425.555012
1,3,2012,10,41,85,1,4425.555012
1,3,2012,10,40,85,1,4425.555012
1,3,2012,11,48,85,1,5050.905177
1,3,2012,11,47,85,1,5050.905177
1,3,2012,11,46,85,1,5050.905177
1,3,2012,11,45,85,1,5050.905177
1,3,2012,12,52,85,1,3463.477836
1,3,2012,12,51,85,1,3463.477836
1,3,2012,12,50,85,1,3463.477836
1,3,2012,12,49,85,1,3463.477836
1,3,2012,12,48,85,1,3463.477836
1,3,2012,1,5,85,3,5268.421805
1,3,2012,1,4,85,3,5268.421805
1,3,2012,1,3,85,3,5268.421805
1,3,2012,1,2,85,3,5268.421805
1,3,2012,1,1,85,3,5268.421805
1,3,2012,2,9,85,3,5687.500812
1,3,2012,2,8,85,3,5687.500812
1,3,2012,2,7,85,3,5687.500812
1,3,2012,2,6,85,3,5687.500812
1,3,2012,3,13,85,3,6585.527256
1,3,2012,3,12,85,3,6585.527256
1,3,2012,3,11,85,3,6585.527256
1,3,2012,3,10,85,3,6585.527256
1,3,2012,4,18,85,3,4550.00065
1,3,2012,4,17,85,3,4550.00065
1,3,2012,4,16,85,3,4550.00065
1,3,2012,4,15,85,3,4550.00065
1,3,2012,4,14,85,3,4550.00065
1,3,2012,5,22,85,3,6286.185108
1,3,2012,5,21,85,3,6286.185108
1,3,2012,5,20,85,3,6286.185108
1,3,2012,5,19,85,3,6286.185108
1,3,2012,6,26,85,3,6286.185108
1,3,2012,6,25,85,3,6286.185108
1,3,2012,6,24,85,3,6286.185108
1,3,2012,6,23,85,3,6286.185108
1,3,2012,7,31,85,3,5268.421805
1,3,2012,7,30,85,3,5268.421805
1,3,2012,7,29,85,3,5268.421805
1,3,2012,7,28,85,3,5268.421805
1,3,2012,7,27,85,3,5268.421805
1,3,2012,8,35,85,3,6585.527256
1,3,2012,8,34,85,3,6585.527256
1,3,2012,8,33,85,3,6585.527256
1,3,2012,8,32,85,3,6585.527256
1,3,2012,9,39,85,3,5986.84296
1,3,2012,9,38,85,3,5986.84296
1,3,2012,9,37,85,3,5986.84296
1,3,2012,9,36,85,3,5986.84296
1,3,2012,10,44,85,3,5507.895524
1,3,2012,10,43,85,3,5507.895524
1,3,2012,10,42,85,3,5507.895524
1,3,2012,10,41,85,3,5507.895524
1,3,2012,10,40,85,3,5507.895524
1,3,2012,11,48,85,3,6286.185108
1,3,2012,11,47,85,3,6286.185108
1,3,2012,11,46,85,3,6286.185108
1,3,2012,11,45,85,3,6286.185108
1,3,2012,12,52,85,3,4310.526931
1,3,2012,12,51,85,3,4310.526931
1,3,2012,12,50,85,3,4310.526931
1,3,2012,12,49,85,3,4310.526931
1,3,2012,12,48,85,3,4310.526931
1,3,2012,1,5,85,6,100.145563
1,3,2012,1,4,85,6,100.145563
1,3,2012,1,3,85,6,100.145563
1,3,2012,1,2,85,6,100.145563
1,3,2012,1,1,85,6,100.145563
1,3,2012,2,9,85,6,108.111688
1,3,2012,2,8,85,6,108.111688
1,3,2012,2,7,85,6,108.111688
1,3,2012,2,6,85,6,108.111688
1,3,2012,3,13,85,6,125.181954
1,3,2012,3,12,85,6,125.181954
1,3,2012,3,11,85,6,125.181954
1,3,2012,3,10,85,6,125.181954
1,3,2012,4,18,85,6,432.446751
1,3,2012,4,17,85,6,432.446751
1,3,2012,4,16,85,6,432.446751
1,3,2012,4,15,85,6,432.446751
1,3,2012,4,14,85,6,432.446751
1,3,2012,5,22,85,6,597.459327
1,3,2012,5,21,85,6,597.459327
1,3,2012,5,20,85,6,597.459327
1,3,2012,5,19,85,6,597.459327
1,3,2012,6,26,85,6,597.459327
1,3,2012,6,25,85,6,597.459327
1,3,2012,6,24,85,6,597.459327
1,3,2012,6,23,85,6,597.459327
1,3,2012,7,31,85,6,751.091725
1,3,2012,7,30,85,6,751.091725
1,3,2012,7,29,85,6,751.091725
1,3,2012,7,28,85,6,751.091725
1,3,2012,7,27,85,6,751.091725
1,3,2012,8,35,85,6,938.864657
1,3,2012,8,34,85,6,938.864657
1,3,2012,8,33,85,6,938.864657
1,3,2012,8,32,85,6,938.864657
1,3,2012,9,39,85,6,853.513324
1,3,2012,9,38,85,6,853.513324
1,3,2012,9,37,85,6,853.513324
1,3,2012,9,36,85,6,853.513324
1,3,2012,10,44,85,6,732.883441
1,3,2012,10,43,85,6,732.883441
1,3,2012,10,42,85,6,732.883441
1,3,2012,10,41,85,6,732.883441
1,3,2012,10,40,85,6,732.883441
1,3,2012,11,48,85,6,859.146512
1,3,2012,11,47,85,6,859.146512
1,3,2012,11,46,85,6,859.146512
1,3,2012,11,45,85,6,859.146512
1,3,2012,12,52,85,6,409.686396
1,3,2012,12,51,85,6,409.686396
1,3,2012,12,50,85,6,409.686396
1,3,2012,12,49,85,6,409.686396
1,3,2012,12,48,85,6,409.686396
1,3,2012,1,5,85,5,134.045648
1,3,2012,1,4,85,5,134.045648
1,3,2012,1,3,85,5,134.045648
1,3,2012,1,2,85,5,134.045648
1,3,2012,1,1,85,5,134.045648
1,3,2012,2,9,85,5,144.70837
1,3,2012,2,8,85,5,144.70837
1,3,2012,2,7,85,5,144.70837
1,3,2012,2,6,85,5,144.70837
1,3,2012,3,13,85,5,167.55706
1,3,2012,3,12,85,5,167.55706
1,3,2012,3,11,85,5,167.55706
1,3,2012,3,10,85,5,167.55706
1,3,2012,4,18,85,5,115.766696
1,3,2012,4,17,85,5,115.766696
1,3,2012,4,16,85,5,115.766696
1,3,2012,4,15,85,5,115.766696
1,3,2012,4,14,85,5,115.766696
1,3,2012,5,22,85,5,159.94083
1,3,2012,5,21,85,5,159.94083
1,3,2012,5,20,85,5,159.94083
1,3,2012,5,19,85,5,159.94083
1,3,2012,6,26,85,5,159.94083
1,3,2012,6,25,85,5,159.94083
1,3,2012,6,24,85,5,159.94083
1,3,2012,6,23,85,5,159.94083
1,3,2012,7,31,85,5,134.045648
1,3,2012,7,30,85,5,134.045648
1,3,2012,7,29,85,5,134.045648
1,3,2012,7,28,85,5,134.045648
1,3,2012,7,27,85,5,134.045648
1,3,2012,8,35,85,5,167.55706
1,3,2012,8,34,85,5,167.55706
1,3,2012,8,33,85,5,167.55706
1,3,2012,8,32,85,5,167.55706
1,3,2012,9,39,85,5,152.3246
1,3,2012,9,38,85,5,152.3246
1,3,2012,9,37,85,5,152.3246
1,3,2012,9,36,85,5,152.3246
1,3,2012,10,44,85,5,140.138632
1,3,2012,10,43,85,5,140.138632
1,3,2012,10,42,85,5,140.138632
1,3,2012,10,41,85,5,140.138632
1,3,2012,10,40,85,5,140.138632
1,3,2012,11,48,85,5,159.94083
1,3,2012,11,47,85,5,159.94083
1,3,2012,11,46,85,5,159.94083
1,3,2012,11,45,85,5,159.94083
1,3,2012,12,52,85,5,109.673712
1,3,2012,12,51,85,5,109.673712
1,3,2012,12,50,85,5,109.673712
1,3,2012,12,49,85,5,109.673712
1,3,2012,12,48,85,5,109.673712
1,3,2012,1,5,85,2,6158.227473
1,3,2012,1,4,85,2,6158.227473
1,3,2012,1,3,85,2,6158.227473
1,3,2012,1,2,85,2,6158.227473
1,3,2012,1,1,85,2,6158.227473
1,3,2012,2,9,85,2,6648.086477
1,3,2012,2,8,85,2,6648.086477
1,3,2012,2,7,85,2,6648.086477
1,3,2012,2,6,85,2,6648.086477
1,3,2012,3,13,85,2,7697.784342
1,3,2012,3,12,85,2,7697.784342
1,3,2012,3,11,85,2,7697.784342
1,3,2012,3,10,85,2,7697.784342
1,3,2012,4,18,85,2,5318.469181
1,3,2012,4,17,85,2,5318.469181
1,3,2012,4,16,85,2,5318.469181
1,3,2012,4,15,85,2,5318.469181
1,3,2012,4,14,85,2,5318.469181
1,3,2012,5,22,85,2,7347.885053
1,3,2012,5,21,85,2,7347.885053
1,3,2012,5,20,85,2,7347.885053
1,3,2012,5,19,85,2,7347.885053
1,3,2012,6,26,85,2,7347.885053
1,3,2012,6,25,85,2,7347.885053
1,3,2012,6,24,85,2,7347.885053
1,3,2012,6,23,85,2,7347.885053
1,3,2012,7,31,85,2,7158.227473
1,3,2012,7,30,85,2,7158.227473
1,3,2012,7,29,85,2,7158.227473
1,3,2012,7,28,85,2,7158.227473
1,3,2012,7,27,85,2,7158.227473
1,3,2012,8,35,85,2,8947.784342
1,3,2012,8,34,85,2,8947.784342
1,3,2012,8,33,85,2,8947.784342
1,3,2012,8,32,85,2,8947.784342
1,3,2012,9,39,85,2,8247.985765
1,3,2012,9,38,85,2,8247.985765
1,3,2012,9,37,85,2,8247.985765
1,3,2012,9,36,85,2,8247.985765
1,3,2012,10,44,85,2,7438.146904
1,3,2012,10,43,85,2,7438.146904
1,3,2012,10,42,85,2,7438.146904
1,3,2012,10,41,85,2,7438.146904
1,3,2012,10,40,85,2,7438.146904
1,3,2012,11,48,85,2,8597.885053
1,3,2012,11,47,85,2,8597.885053
1,3,2012,11,46,85,2,8597.885053
1,3,2012,11,45,85,2,8597.885053
1,3,2012,12,52,85,2,6038.549751
1,3,2012,12,51,85,2,6038.549751
1,3,2012,12,50,85,2,6038.549751
1,3,2012,12,49,85,2,6038.549751
1,3,2012,12,48,85,2,6038.549751
1,3,2012,1,5,85,4,811.056417
1,3,2012,1,4,85,4,811.056417
1,3,2012,1,3,85,4,811.056417
1,3,2012,1,2,85,4,811.056417
1,3,2012,1,1,85,4,811.056417
1,3,2012,2,9,85,4,875.572269
1,3,2012,2,8,85,4,875.572269
1,3,2012,2,7,85,4,875.572269
1,3,2012,2,6,85,4,875.572269
1,3,2012,3,13,85,4,1013.820522
1,3,2012,3,12,85,4,1013.820522
1,3,2012,3,11,85,4,1013.820522
1,3,2012,3,10,85,4,1013.820522
1,3,2012,4,18,85,4,700.457815
1,3,2012,4,17,85,4,700.457815
1,3,2012,4,16,85,4,700.457815
1,3,2012,4,15,85,4,700.457815
1,3,2012,4,14,85,4,700.457815
1,3,2012,5,22,85,4,967.737771
1,3,2012,5,21,85,4,967.737771
1,3,2012,5,20,85,4,967.737771
1,3,2012,5,19,85,4,967.737771
1,3,2012,6,26,85,4,967.737771
1,3,2012,6,25,85,4,967.737771
1,3,2012,6,24,85,4,967.737771
1,3,2012,6,23,85,4,967.737771
1,3,2012,7,31,85,4,811.056417
1,3,2012,7,30,85,4,811.056417
1,3,2012,7,29,85,4,811.056417
1,3,2012,7,28,85,4,811.056417
1,3,2012,7,27,85,4,811.056417
1,3,2012,8,35,85,4,1013.820522
1,3,2012,8,34,85,4,1013.820522
1,3,2012,8,33,85,4,1013.820522
1,3,2012,8,32,85,4,1013.820522
1,3,2012,9,39,85,4,921.65502
1,3,2012,9,38,85,4,921.65502
1,3,2012,9,37,85,4,921.65502
1,3,2012,9,36,85,4,921.65502
1,3,2012,10,44,85,4,847.922618
1,3,2012,10,43,85,4,847.922618
1,3,2012,10,42,85,4,847.922618
1,3,2012,10,41,85,4,847.922618
1,3,2012,10,40,85,4,847.922618
1,3,2012,11,48,85,4,967.737771
1,3,2012,11,47,85,4,967.737771
1,3,2012,11,46,85,4,967.737771
1,3,2012,11,45,85,4,967.737771
1,3,2012,12,52,85,4,663.591614
1,3,2012,12,51,85,4,663.591614
1,3,2012,12,50,85,4,663.591614
1,3,2012,12,49,85,4,663.591614
1,3,2012,12,48,85,4,663.591614
1,3,2012,1,5,61,1,4355.442276
1,3,2012,1,4,61,1,4355.442276
1,3,2012,1,3,61,1,4355.442276
1,3,2012,1,2,61,1,4355.442276
1,3,2012,1,1,61,1,4355.442276
1,3,2012,2,9,61,1,5224.331013
1,3,2012,2,8,61,1,5224.331013
1,3,2012,2,7,61,1,5224.331013
1,3,2012,2,6,61,1,5224.331013
1,3,2012,3,13,61,1,6654.147921
1,3,2012,3,12,61,1,6654.147921
1,3,2012,3,11,61,1,6654.147921
1,3,2012,3,10,61,1,6654.147921
1,3,2012,4,18,61,1,4179.46481
1,3,2012,4,17,61,1,4179.46481
1,3,2012,4,16,61,1,4179.46481
1,3,2012,4,15,61,1,4179.46481
1,3,2012,4,14,61,1,4179.46481
1,3,2012,5,22,61,1,5774.260593
1,3,2012,5,21,61,1,5774.260593
1,3,2012,5,20,61,1,5774.260593
1,3,2012,5,19,61,1,5774.260593
1,3,2012,6,26,61,1,5774.260593
1,3,2012,6,25,61,1,5774.260593
1,3,2012,6,24,61,1,5774.260593
1,3,2012,6,23,61,1,5774.260593
1,3,2012,7,31,61,1,5039.380306
1,3,2012,7,30,61,1,5039.380306
1,3,2012,7,29,61,1,5039.380306
1,3,2012,7,28,61,1,5039.380306
1,3,2012,7,27,61,1,5039.380306
1,3,2012,8,35,61,1,6299.225383
1,3,2012,8,34,61,1,6299.225383
1,3,2012,8,33,61,1,6299.225383
1,3,2012,8,32,61,1,6299.225383
1,3,2012,9,39,61,1,5749.295803
1,3,2012,9,38,61,1,5749.295803
1,3,2012,9,37,61,1,5749.295803
1,3,2012,9,36,61,1,5749.295803
1,3,2012,10,44,61,1,5059.352138
1,3,2012,10,43,61,1,5059.352138
1,3,2012,10,42,61,1,5059.352138
1,3,2012,10,41,61,1,5059.352138
1,3,2012,10,40,61,1,5059.352138
1,3,2012,11,48,61,1,5774.260593
1,3,2012,11,47,61,1,5774.260593
1,3,2012,11,46,61,1,5774.260593
1,3,2012,11,45,61,1,5774.260593
1,3,2012,12,52,61,1,3959.492978
1,3,2012,12,51,61,1,3959.492978
1,3,2012,12,50,61,1,3959.492978
1,3,2012,12,49,61,1,3959.492978
1,3,2012,12,48,61,1,3959.492978
1,3,2012,1,5,61,3,2954.222576
1,3,2012,1,4,61,3,2954.222576
1,3,2012,1,3,61,3,2954.222576
1,3,2012,1,2,61,3,2954.222576
1,3,2012,1,1,61,3,2954.222576
1,3,2012,2,9,61,3,3189.217554
1,3,2012,2,8,61,3,3189.217554
1,3,2012,2,7,61,3,3189.217554
1,3,2012,2,6,61,3,3189.217554
1,3,2012,3,13,61,3,3692.77822
1,3,2012,3,12,61,3,3692.77822
1,3,2012,3,11,61,3,3692.77822
1,3,2012,3,10,61,3,3692.77822
1,3,2012,4,18,61,3,2551.374043
